PROV,DISTRICT,NAHIA,VILLAGE,EA,EA_EXT,QSN,J01_USE_OF_HOUSE,J01A_TYPE_OF_HOUSE,JO2_MATERIAL_FLOOR,J03_COVER_FLOOR,J04_MATERIAL_WALL,J05_MATERIAL_ROOF,J06_NUM_ROOM,J07_NUM_ROOM_DISP,J08_NUM_ROOM_SLEEP,J09_ENERGY_COOKING,J10_ENERGY_LIGHTING,J11_ENERGY_HEATING,J12_WATER_DRINKING,J13_WATER_COOKING_ETC,J14_KIND_OF_TOILET,J15A_ELECTRICITY,J15B_RADIO,J15C_TV,J16B_MOBILE_PHONE,J15D_LANDLINE_PHONE,J15E_REF,J15F_WASHING_MACHINE,J15G_INTERNET,J16A_WATCH,J16C_COMPUTER,J16D_BICYCLE,J16E_MOTORCYCLE,J16F_CART,J16G_CAR,J16I_MOTORBOAT,J16H_GENERATOR,J17_OWN_LAND,J18_OWN_AGRILAND,J19_OWN_FARM_ANIMALS,J20A_CATTLE,J20B_HORSE,J20C_GOAT,J20D_SHEEP,J20E_CHICKEN,J20F_DUCKS,J21_TENURE_HOUSE
02,05,00,101,025,0,023,1,1,11,4,12,12,04,04,04,08,3,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,02,00,1
02,05,00,101,025,0,024,1,2,11,4,12,12,04,02,02,08,3,05,31,31,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,02,01,00,00,05,00,4
02,05,00,101,025,0,025,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,    ,1,03,00,00,00,06,00,4
02,05,00,101,025,0,026,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,027,1,1,11,4,12,12,03,03,03,08,3,05,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,00,00,1
02,05,00,101,025,0,028,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,05,00,1
02,05,00,101,025,0,029,1,1,11,2,12,12,04,04,04,08,3,05,31,81,61,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,0000,1,02,00,00,00,04,00,1
02,05,00,101,025,0,030,1,1,11,4,12,12,02,02,02,08,2,05,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,031,1,1,11,4,12,12,02,02,02,08,3,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,06,00,1
02,05,00,101,025,0,032,1,1,11,4,12,12,03,03,01,08,2,05,31,31,61,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,01,00,00,00,00,00,1
02,05,00,101,025,0,033,1,1,11,4,12,12,03,03,03,08,3,05,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,06,00,00,00,02,00,1
02,05,00,101,025,0,035,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0000,1,02,00,00,00,02,00,1
02,05,00,101,025,0,036,1,1,11,2,12,12,08,08,06,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0000,1,08,00,00,00,04,00,1
02,05,00,101,025,0,037,1,1,11,4,12,12,04,02,01,08,3,05,31,31,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,01,00,1
02,05,00,101,025,0,038,1,1,11,2,12,12,02,02,01,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,039,1,1,11,4,12,12,04,04,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,1,02,00,00,00,02,00,1
02,05,00,101,025,0,040,1,1,11,2,12,12,04,04,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,02,00,00,00,04,00,1
02,05,00,101,025,0,041,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,09,00,1
02,05,00,101,025,0,042,1,1,11,2,12,12,04,04,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,04,00,00,00,05,00,1
02,05,00,101,025,0,043,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,05,00,1
02,05,00,101,025,0,044,1,1,11,2,12,12,05,04,03,08,3,06,31,31,61,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0000,1,03,00,00,00,06,02,1
02,05,00,101,025,0,045,1,1,11,2,12,12,04,04,04,08,3,06,42,42,61,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,0005,1,04,00,00,01,06,00,1
02,05,00,101,025,0,046,1,1,11,2,12,12,04,04,04,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,048,1,2,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,101,025,0,049,1,1,11,4,12,12,01,01,01,08,3,05,41,41,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,02,00,1
02,05,00,101,025,0,050,1,1,11,2,12,12,03,03,03,08,3,05,41,41,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0000,1,02,00,00,00,00,00,1
02,05,00,101,025,0,051,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,10,00,1
02,05,00,101,025,0,052,1,1,11,2,12,12,01,01,01,08,3,05,41,41,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,053,1,1,11,4,12,12,04,04,02,08,4,06,41,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0000,1,03,00,00,00,05,02,1
02,05,00,101,025,0,054,1,1,11,2,12,12,03,03,03,08,3,06,41,41,61,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0000,1,02,00,00,00,09,00,1
02,05,00,101,025,0,055,1,1,11,4,12,12,03,03,02,08,3,05,41,41,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0000,1,02,00,00,00,04,00,1
02,05,00,101,025,0,056,1,1,11,4,12,12,01,01,01,08,3,05,41,41,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,01,00,1
02,05,00,101,025,0,057,1,1,11,4,12,12,01,01,01,08,3,05,41,41,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,058,1,2,11,4,12,12,03,03,03,08,3,05,41,81,61,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,    ,1,03,00,00,00,10,00,4
02,05,00,101,025,0,059,1,1,11,4,12,12,01,01,01,08,3,05,42,42,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,101,025,0,060,1,1,11,2,12,12,03,03,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0006,1,03,00,00,00,05,00,1
02,05,00,101,025,0,061,1,1,11,4,12,12,03,03,02,08,3,05,41,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,04,00,00,00,02,00,1
02,05,00,101,025,0,062,1,1,11,4,12,12,01,01,01,08,4,05,41,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,02,00,00,00,00,00,1
02,05,00,101,025,0,063,1,1,11,4,12,12,04,02,02,08,3,05,81,81,61,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,04,00,00,01,04,00,1
02,05,00,101,025,0,064,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,06,00,1
02,05,00,100,025,0,065,1,1,11,2,12,12,02,02,01,08,2,06,31,31,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,066,1,1,11,2,12,12,02,02,01,08,2,06,31,31,61,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,00,00,00,01,07,04,1
02,05,00,100,025,0,067,1,1,11,2,12,12,04,04,03,08,2,06,41,41,61,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,01,10,02,1
02,05,00,100,025,0,068,1,1,11,2,12,12,04,04,03,08,2,05,31,31,61,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,06,00,00,00,06,04,1
02,05,00,100,025,0,069,1,1,11,2,12,12,03,03,02,08,2,05,31,31,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,00,07,00,1
02,05,00,100,025,0,070,1,1,11,2,12,12,04,04,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0005,1,03,00,00,00,06,02,1
02,05,00,100,025,0,071,1,1,33,2,33,13,02,02,02,08,3,05,42,42,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,04,00,00,00,06,02,1
02,05,00,100,025,0,072,1,1,11,2,12,12,04,04,02,08,2,05,81,81,61,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,073,1,1,11,4,12,12,02,02,02,10,2,08,81,81,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,100,025,0,074,1,1,11,2,12,12,02,02,02,08,2,05,31,31,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,00,08,00,1
02,05,00,100,025,0,075,1,1,11,4,12,12,02,02,01,08,2,05,31,31,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,05,00,1
02,05,00,100,025,0,076,1,1,11,2,12,12,01,01,01,08,2,06,31,31,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,077,1,1,11,2,12,12,02,02,01,08,2,05,31,31,61,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,06,00,1
02,05,00,100,025,0,078,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,02,00,1
02,05,00,100,025,0,079,1,1,11,4,12,12,02,02,01,10,2,08,31,31,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,04,00,1
02,05,00,100,025,0,080,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,100,025,0,081,1,1,11,4,12,12,02,02,01,08,3,05,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0001,1,02,00,00,00,05,00,1
02,05,00,100,025,0,082,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,0001,1,02,00,00,00,09,02,1
02,05,00,100,025,0,083,1,1,11,2,12,12,02,02,02,04,3,06,31,31,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,2
02,05,00,100,025,0,084,1,1,11,4,12,12,02,02,02,08,2,08,31,31,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,02,00,00,00,04,00,4
02,05,00,100,025,0,085,1,1,11,2,12,12,04,04,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,06,00,1
02,05,00,100,025,0,086,1,1,11,2,12,12,04,04,01,08,3,06,42,42,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,087,1,1,11,2,12,12,03,03,02,08,3,06,42,42,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,0000,1,03,00,00,00,06,04,1
02,05,00,100,025,0,088,1,1,11,2,12,12,02,02,02,08,2,05,31,31,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,089,1,1,11,4,12,12,02,02,02,08,2,05,31,31,61,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,090,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,0000,1,02,00,00,00,06,04,1
02,05,00,100,025,0,091,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,092,1,1,11,4,12,12,02,02,02,08,3,05,81,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,06,02,1
02,05,00,100,025,0,093,1,1,11,2,12,12,01,01,01,08,2,05,81,81,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,094,1,1,11,4,12,12,04,04,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,03,04,22,1
02,05,00,100,025,0,095,1,1,11,2,12,12,04,04,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,00,00,00,00,05,00,1
02,05,00,100,025,0,096,1,1,11,2,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,097,1,1,11,4,12,12,03,03,02,08,2,05,81,81,61,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,0000,1,04,00,00,00,06,00,1
02,05,00,100,025,0,098,1,1,11,2,12,12,01,01,01,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,099,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,    ,1,02,00,00,00,06,00,1
02,05,00,100,025,0,100,1,1,11,2,12,12,03,03,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,0000,1,20,00,00,00,00,00,1
02,05,00,100,025,0,101,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,0000,1,04,00,00,00,00,00,1
02,05,00,100,025,0,102,1,1,11,4,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,103,1,1,11,4,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,104,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0000,1,02,01,00,02,01,00,1
02,05,00,100,025,0,105,1,1,11,2,12,12,03,03,03,08,3,05,81,81,61,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0000,1,05,01,00,00,04,00,1
02,05,00,100,025,0,106,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,01,06,1
02,05,00,100,025,0,107,1,1,11,2,12,12,01,01,01,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,108,1,1,11,2,12,12,01,01,01,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,109,1,1,11,2,12,12,03,03,03,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,110,1,1,11,2,12,12,03,03,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,100,025,0,111,1,1,11,2,12,12,03,03,03,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,00,00,1
02,05,00,100,025,0,112,1,1,11,2,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0000,1,02,00,00,00,00,00,1
02,05,00,100,025,0,113,1,1,11,2,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,06,00,1
02,05,00,100,025,0,114,1,1,11,2,12,12,02,02,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,06,00,1
02,05,00,100,025,0,115,1,1,11,2,12,12,03,03,02,08,2,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,    ,1,02,00,00,00,00,00,1
02,05,00,100,025,0,116,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,05,00,00,00,06,00,1
02,05,00,100,025,0,117,1,1,11,2,12,12,02,02,02,08,3,05,81,81,61,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0000,1,02,00,00,02,06,00,1
02,05,00,099,026,0,001,1,1,11,4,12,12,05,04,02,08,4,05,31,81,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,04,00,1
02,05,00,099,026,0,003,1,1,11,4,12,12,05,03,02,08,1,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,01,00,00,00,09,00,4
02,05,00,099,026,0,004,1,1,11,4,12,12,07,05,03,08,1,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,01,00,00,00,04,07,1
02,05,00,099,026,0,006,1,1,11,2,12,12,03,02,02,08,4,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,05,09,02,00,4
02,05,00,099,026,0,007,1,1,11,2,12,12,05,04,04,08,4,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,01,09,00,1
02,05,00,099,026,0,009,1,1,11,2,12,12,05,04,03,08,1,05,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,02,00,00,00,04,00,1
02,05,00,099,026,0,010,1,1,11,2,12,12,04,03,03,08,3,05,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,05,02,1
02,05,00,099,026,0,011,1,1,11,4,12,12,04,03,02,09,1,08,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,04,00,1
02,05,00,099,026,0,012,1,1,11,4,22,12,04,03,03,08,4,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,0001,1,02,00,00,00,00,00,1
02,05,00,099,026,0,013,1,1,11,4,12,12,06,03,03,08,1,03,31,31,61,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,01,01,04,00,1
02,05,00,099,026,0,014,1,1,11,3,12,12,04,03,02,08,1,08,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,04,03,20,30,00,00,1
02,05,00,099,026,0,015,1,1,11,4,12,12,05,03,02,08,1,05,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,00,00,00,00,02,03,1
02,05,00,099,026,0,016,1,1,11,4,12,12,02,01,01,08,1,05,31,31,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,01,00,00,01,04,00,1
02,05,00,099,026,0,017,1,1,11,4,12,12,05,03,02,08,1,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,06,00,1
02,05,00,099,026,0,018,1,1,11,3,12,12,04,03,02,08,1,08,31,31,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,02,01,00,00,03,00,1
02,05,00,099,026,0,019,1,1,11,2,12,12,04,03,03,08,4,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,02,01,00,00,08,00,1
02,05,00,099,026,0,020,1,1,11,4,12,12,04,03,02,10,1,08,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,04,01,50,00,20,00,1
02,05,00,099,026,0,021,1,1,33,2,12,12,04,03,03,08,4,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,00,00,00,00,04,00,1
02,05,00,099,026,0,022,1,1,11,2,12,12,03,02,02,08,4,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,04,00,00,04,08,00,1
02,05,00,099,026,0,023,1,1,11,2,22,12,03,03,02,08,4,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,02,01,04,00,1
02,05,00,099,026,0,025,1,1,11,4,12,12,03,02,01,08,1,05,81,81,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,02,00,00,00,00,00,1
02,05,00,099,026,0,026,1,1,11,4,12,12,03,02,01,08,1,05,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,03,00,00,00,08,00,1
02,05,00,099,026,0,027,1,1,33,2,31,35,03,03,01,02,3,04,31,31,13,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,099,026,0,028,1,1,11,4,12,12,04,02,02,08,4,05,81,81,61,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,02,00,00,02,03,00,1
02,05,00,099,026,0,029,1,1,11,4,12,12,05,05,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,03,00,00,00,04,00,1
02,05,00,099,026,0,030,1,1,11,2,12,12,04,04,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,099,026,0,031,1,1,11,4,12,12,06,03,02,08,1,05,41,41,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,175,026,0,032,1,1,11,3,12,12,03,03,03,08,3,05,81,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,05,02,03,10,10,00,1
02,05,00,175,026,0,033,1,1,11,4,12,12,04,03,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,03,00,00,03,10,00,1
02,05,00,175,026,0,034,1,1,11,2,12,12,05,05,03,08,4,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,03,00,1
02,05,00,175,026,0,035,1,1,11,3,12,12,07,05,03,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,02,01,02,02,10,00,1
02,05,00,175,026,0,036,1,1,11,2,12,12,03,03,02,08,4,05,32,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,05,00,1
02,05,00,175,026,0,038,1,1,11,4,12,12,08,05,04,08,3,05,42,42,61,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0002,1,04,00,00,00,10,00,1
02,05,00,175,026,0,039,1,1,11,2,12,12,03,02,02,08,4,05,32,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,00,00,1
02,05,00,175,026,0,040,1,1,11,4,12,12,03,03,02,08,1,05,32,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,01,00,00,1
02,05,00,175,026,0,041,1,1,11,2,12,12,04,04,03,08,1,08,32,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,175,026,0,043,1,1,11,4,12,12,05,04,02,08,1,05,31,31,61,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,02,03,00,1
02,05,00,175,026,0,044,1,1,11,4,12,12,06,04,02,08,4,05,31,31,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,03,05,00,1
02,05,00,175,026,0,045,1,1,11,2,12,12,03,03,02,08,4,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,04,01,00,05,05,00,1
02,05,00,175,026,0,046,1,1,11,4,12,12,04,03,02,08,1,05,32,32,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,02,00,00,03,04,00,1
02,05,00,175,026,0,047,1,1,11,2,12,12,03,03,02,08,4,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,03,00,00,02,05,00,1
02,05,00,175,026,0,048,1,1,11,4,12,12,04,03,02,08,1,05,42,42,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,03,00,1
02,05,00,175,026,0,049,1,1,11,4,12,12,03,03,02,08,1,05,31,31,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,03,05,00,1
